iter	Passed	Remaining
1482	113042	268086
1483	113114	267998
1484	113178	267895
1485	113244	267793
1486	113312	267698
1487	113381	267603
1488	113458	267530
1489	113528	267439
1490	113593	267337
1491	113679	267282
1492	113748	267191
1493	113829	267125
1494	113906	267050
1495	113979	266967
1496	114061	266904
1497	114132	266816
1498	114209	266742
1499	114283	266660
1500	114359	266584
1501	114434	266505
1502	114508	266424
1503	114577	266332
1504	114645	266237
1505	114715	266145
1506	114785	266056
1507	114852	265958
1508	114916	265854
1509	114984	265758
1510	115059	265678
1511	115129	265590
1512	115198	265498
1513	115271	265414
1514	115340	265320
1515	115416	265243
1516	115484	265149
1517	115551	265052
1518	115624	264968
1519	115696	264884
1520	115771	264804
1521	115839	264710
1522	115916	264636
1523	115984	264541
1524	116056	264455
1525	116143	264405
1526	116207	264302
1527	116277	264212
1528	116343	264113
1529	116414	264024
1530	116489	263945
1531	116564	263868
1532	116646	263804
1533	116725	263735
1534	116796	263649
1535	116871	263569
1536	116955	263512
1537	117026	263423
1538	117108	263359
1539	117187	263292
1540	117266	263220
1541	117339	263138
1542	117413	263059
1543	117492	262989
1544	117562	262898
1545	117632	262808
1546	117704	262724
1547	117774	262633
1548	117843	262543
1549	117911	262447
1550	117987	262370
1551	118061	262291
1552	118135	262210
1553	118218	262148
1554	118297	262079
1555	118362	261980
1556	118427	261878
1557	118498	261792
1558	118572	261711
1559	118645	261628
1560	118718	261544
1561	118787	261453
1562	118856	261363
1563	118932	261285
1564	118989	261168
1565	119060	261081
1566	119128	260987
1567	119205	260913
1568	119276	260828
1569	119340	260724
1570	119415	260646
1571	119497	260584
1572	119572	260504
1573	119639	260410
1574	119716	260334
1575	119800	260277
1576	119872	260192
1577	119946	260111
1578	120025	260043
1579	120104	259973
1580	120170	259876
1581	120231	259767
1582	120298	259670
1583	120368	259583
1584	120443	259505
1585	120517	259424
1586	120583	259325
1587	120651	259233
1588	120720	259142
1589	120790	259053
1590	120856	258956
1591	120930	258876
1592	121005	258798
1593	121073	258705
1594	121137	258604
1595	121207	258514
1596	121272	258416
1597	121338	258319
1598	121405	258223
1599	121488	258163
1600	121560	258079
1601	121630	257990
1602	121699	257899
1603	121765	257803
1604	121829	257700
1605	121911	257639
1606	121981	257549
1607	122049	257458
1608	122114	257358
1609	122184	257271
1610	122260	257194
1611	122340	257126
1612	122422	257064
1613	122509	257011
1614	122582	256930
1615	122659	256857
1616	122736	256782
1617	122816	256714
1618	122884	256623
1619	122963	256553
1620	123040	256480
1621	123107	256385
1622	123180	256303
1623	123247	256209
1624	123313	256113
1625	123383	256023
1626	123450	255929
1627	123522	255845
1628	123591	255755
1629	123661	255667
1630	123734	255585
1631	123803	255496
1632	123866	255394
1633	123944	255323
1634	124029	255266
1635	124113	255207
1636	124196	255145
1637	124277	255080
1638	124363	255024
1639	124451	254974
1640	124528	254900
1641	124597	254810
1642	124671	254730
1643	124746	254653
1644	124812	254556
1645	124888	254482
1646	124962	254401
1647	125042	254333
1648	125110	254242
1649	125174	254142
1650	125251	254068
1651	125327	253992
1652	125406	253922
1653	125478	253840
1654	125553	253761
1655	125634	253695
1656	125709	253618
1657	125791	253555
1658	125877	253499
1659	125953	253424
1660	126038	253366
1661	126105	253272
