iter	Passed	Remaining
1234	110661	99012
1235	110753	98925
1236	110837	98831
1237	110936	98749
1238	111021	98655
1239	111111	98566
1240	111197	98474
1241	111291	98388
1242	111379	98297
1243	111461	98200
1244	111547	98107
1245	111629	98012
1246	111714	97918
1247	111814	97837
1248	111901	97746
1249	111984	97650
1250	112076	97562
1251	112150	97460
1252	112241	97371
1253	112324	97276
1254	112402	97176
1255	112493	97088
1256	112582	96998
1257	112658	96897
1258	112746	96806
1259	112828	96710
1260	112904	96609
1261	112993	96519
1262	113075	96422
1263	113159	96328
1264	113242	96233
1265	113325	96138
1266	113415	96049
1267	113508	95962
1268	113605	95879
1269	113696	95791
1270	113793	95708
1271	113875	95612
1272	113977	95533
1273	114063	95440
1274	114157	95354
1275	114252	95270
1276	114339	95178
1277	114433	95092
1278	114527	95006
1279	114618	94918
1280	114710	94830
1281	114792	94735
1282	114877	94642
1283	114965	94551
1284	115058	94464
1285	115151	94377
1286	115247	94293
1287	115342	94207
1288	115432	94118
1289	115526	94033
1290	115613	93941
1291	115709	93857
1292	115804	93771
1293	115898	93686
1294	115995	93602
1295	116078	93507
1296	116156	93408
1297	116256	93327
1298	116348	93239
1299	116438	93150
1300	116531	93064
1301	116616	92970
1302	116705	92880
1303	116800	92795
1304	116890	92705
1305	116984	92620
1306	117079	92534
1307	117161	92439
1308	117247	92347
1309	117341	92260
1310	117422	92164
1311	117513	92075
1312	117595	91980
1313	117679	91887
1314	117764	91793
1315	117851	91701
1316	117930	91604
1317	118021	91516
1318	118117	91431
1319	118216	91349
1320	118313	91265
1321	118402	91175
1322	118485	91080
1323	118575	90991
1324	118657	90896
1325	118734	90797
1326	118817	90702
1327	118902	90609
1328	118994	90521
1329	119076	90426
1330	119175	90344
1331	119263	90253
1332	119355	90165
1333	119446	90077
1334	119539	89990
1335	119631	89902
1336	119723	89814
1337	119821	89731
1338	119914	89644
1339	120004	89555
1340	120078	89454
1341	120154	89354
1342	120233	89257
1343	120313	89160
1344	120405	89073
1345	120479	88972
1346	120575	88887
1347	120676	88806
1348	120764	88715
1349	120868	88636
1350	120969	88555
1351	121053	88461
1352	121138	88369
1353	121220	88274
1354	121305	88181
1355	121396	88092
1356	121488	88005
1357	121580	87917
1358	121662	87822
1359	121749	87731
1360	121832	87637
1361	121922	87547
1362	122023	87466
1363	122116	87379
1364	122207	87291
1365	122295	87200
1366	122385	87111
1367	122481	87026
1368	122570	86936
1369	122668	86853
1370	122757	86762
1371	122845	86672
1372	122940	86586
1373	123077	86530
1374	123178	86448
1375	123259	86353
1376	123352	86266
1377	123447	86180
1378	123537	86091
1379	123629	86003
1380	123715	85911
1381	123797	85816
1382	123894	85731
1383	123982	85640
1384	124065	85547
1385	124148	85452
1386	124233	85359
1387	124317	85266
1388	124402	85173
1389	124492	85085
1390	124582	84995
1391	124677	84909
1392	124773	84824
1393	124860	84733
1394	124963	84652
1395	125064	84570
1396	125162	84486
1397	125249	84395
1398	125348	84312
1399	125440	84224
1400	125534	84137
1401	125631	84053
1402	125718	83961
1403	125799	83866
1404	125891	83778
1405	125977	83686
1406	126071	83599
1407	126157	83507
1408	126247	83418
1409	126334	83326
1410	126416	83232
1411	126505	83142
1412	126592	83050
1413	126682	82962
1414	126774	82873
1415	126856	82779
1416	126942	82687
1417	127031	82597
1418	127125	82510
1419	127217	82422
1420	127302	82329
1421	127388	82238
1422	127468	82142
1423	127562	82055
1424	127659	81970
1425	127755	81885
1426	127862	81806
1427	127968	81727
1428	128065	81642
1429	128165	81560
1430	128250	81467
1431	128327	81369
1432	128422	81283
1433	128503	81188
1434	128585	81093
1435	128667	80999
1436	128750	80905
1437	128826	80807
1438	128912	80715
1439	128998	80624
1440	129087	80534
1441	129177	80445
1442	129259	80350
1443	129341	80256
1444	129423	80162
1445	129511	80071
1446	129606	79985
1447	129685	79889
1448	129766	79794
1449	129852	79702
1450	129932	79606
1451	130017	79514
1452	130105	79424
1453	130186	79329
1454	130265	79233
1455	130351	79142
1456	130426	79043
1457	130514	78952
1458	130609	78867
1459	130695	78775
1460	130785	78686
1461	130876	78597
1462	130983	78518
1463	131077	78431
1464	131179	78349
1465	131274	78263
1466	131357	78169
1467	131438	78075
1468	131518	77979
1469	131603	77887
1470	131682	77792
1471	131769	77701
1472	131848	77605
1473	131933	77512
1474	132016	77419
1475	132113	77334
1476	132195	77240
1477	132277	77147
1478	132361	77054
1479	132437	76956
1480	132518	76862
1481	132615	76777
1482	132705	76688
1483	132790	76596
1484	132883	76508
1485	132968	76416
1486	133051	76323
1487	133138	76232
1488	133214	76135
1489	133315	76052
1490	133427	75975
1491	133516	75885
1492	133605	75796
1493	133710	75715
1494	133794	75623
1495	133884	75533
1496	133976	75445
1497	134076	75362
1498	134166	75273
1499	134295	75205
1500	134406	75128
1501	134522	75053
1502	134622	74969
1503	134713	74880
1504	134795	74786
1505	134884	74696
1506	134987	74614
1507	135063	74517
1508	135155	74429
1509	135242	74338
1510	135328	74247
1511	135427	74162
1512	135518	74073
1513	135603	73982
1514	135689	73890
1515	135778	73800
1516	135863	73708
1517	135957	73621
1518	136049	73532
1519	136144	73446
1520	136233	73356
1521	136327	73269
1522	136423	73183
1523	136525	73100
1524	136649	73028
1525	136746	72943
1526	136855	72863
1527	136957	72780
1528	137050	72693
1529	137153	72610
1530	137252	72526
1531	137354	72442
1532	137456	72359
1533	137568	72281
1534	137667	72196
1535	137778	72118
1536	137888	72039
1537	137982	71951
1538	138074	71863
1539	138175	71779
1540	138272	71693
1541	138368	71606
1542	138466	71521
1543	138561	71434
1544	138661	71350
1545	138769	71269
1546	138870	71185
1547	138963	71097
1548	139065	71014
1549	139158	70926
1550	139249	70836
1551	139341	70748
1552	139433	70659
1553	139521	70568
1554	139601	70474
1555	139695	70386
1556	139787	70297
1557	139881	70209
1558	139978	70123
1559	140066	70033
1560	140140	69935
1561	140232	69846
1562	140317	69754
1563	140401	69662
1564	140485	69569
1565	140576	69480
1566	140675	69395
1567	140776	69310
1568	140878	69226
1569	140964	69135
1570	141052	69044
1571	141127	68947
1572	141215	68856
1573	141294	68762
1574	141378	68669
1575	141464	68577
1576	141543	68482
1577	141630	68391
1578	141712	68298
1579	141794	68204
1580	141886	68116
1581	141968	68022
1582	142056	67932
1583	142140	67839
1584	142231	67750
1585	142320	67660
1586	142419	67575
1587	142512	67486
1588	142601	67396
1589	142688	67305
1590	142785	67219
1591	142877	67130
1592	142972	67043
1593	143060	66953
1594	143147	66861
1595	143228	66768
1596	143313	66676
1597	143405	66587
1598	143491	66495
1599	143569	66400
1600	143651	66307
1601	143735	66215
1602	143815	66121
1603	143897	66027
1604	143991	65940
1605	144083	65851
1606	144169	65760
1607	144262	65671
1608	144352	65582
1609	144438	65490
1610	144529	65401
1611	144607	65306
1612	144698	65217
1613	144789	65128
1614	144873	65036
1615	144963	64946
1616	145046	64853
1617	145133	64763
1618	145220	64672
1619	145320	64586
1620	145411	64497
1621	145512	64412
1622	145602	64323
1623	145693	64234
1624	145793	64149
1625	145888	64061
1626	145967	63967
1627	146047	63873
1628	146133	63782
1629	146214	63688
1630	146299	63596
1631	146378	63502
1632	146468	63412
1633	146554	63321
1634	146632	63226
1635	146715	63134
1636	146797	63041
1637	146888	62952
1638	146974	62861
1639	147063	62771
1640	147154	62681
1641	147233	62587
1642	147322	62497
1643	147412	62408
1644	147500	62317
1645	147593	62229
1646	147691	62143
1647	147776	62051
1648	147878	61967
1649	147971	61879
1650	148062	61790
1651	148160	61703
1652	148255	61616
1653	148347	61527
1654	148438	61438
1655	148527	61348
1656	148614	61257
1657	148710	61170
1658	148798	61079
1659	148889	60990
