iter	Passed	Remaining
1665	142198	284566
1666	142283	284482
1667	142370	284400
1668	142460	284323
1669	142557	284261
1670	142640	284170
1671	142734	284103
1672	142831	284040
1673	142916	283955
1674	142997	283860
1675	143079	283767
1676	143172	283698
1677	143261	283620
1678	143349	283539
1679	143439	283462
1680	143526	283380
1681	143611	283294
1682	143693	283202
1683	143794	283147
1684	143889	283083
1685	143984	283015
1686	144077	282945
1687	144178	282889
1688	144271	282819
1689	144353	282727
1690	144440	282646
1691	144541	282589
1692	144628	282507
1693	144707	282410
1694	144780	282301
1695	144847	282178
1696	144928	282085
1697	145008	281989
1698	145091	281899
1699	145180	281821
1700	145264	281732
1701	145342	281633
1702	145429	281549
1703	145505	281447
1704	145589	281359
1705	145667	281259
1706	145748	281166
1707	145840	281092
1708	145914	280985
1709	145994	280889
1710	146066	280778
1711	146135	280663
1712	146221	280577
1713	146293	280467
1714	146362	280350
1715	146437	280245
1716	146509	280134
1717	146583	280027
1718	146656	279917
1719	146727	279805
1720	146808	279712
1721	146879	279599
1722	146949	279485
1723	147023	279379
1724	147094	279266
1725	147168	279159
1726	147243	279054
1727	147312	278938
1728	147378	278817
1729	147458	278721
1730	147542	278635
1731	147622	278539
1732	147697	278434
1733	147779	278344
1734	147853	278237
1735	147923	278122
1736	148002	278026
1737	148079	277925
1738	148159	277830
1739	148244	277746
1740	148321	277644
1741	148406	277558
1742	148485	277462
1743	148564	277366
1744	148639	277262
1745	148715	277159
1746	148801	277075
1747	148873	276965
1748	148944	276855
1749	149015	276742
1750	149088	276635
1751	149155	276517
1752	149233	276418
1753	149317	276330
1754	149412	276263
1755	149496	276177
1756	149584	276096
1757	149678	276028
1758	149761	275939
1759	149839	275840
1760	149918	275744
1761	149985	275626
1762	150060	275522
1763	150130	275410
1764	150198	275293
1765	150271	275185
1766	150344	275078
1767	150408	274955
1768	150489	274861
1769	150567	274763
1770	150643	274662
1771	150714	274551
1772	150791	274451
1773	150868	274352
1774	150946	274254
1775	151030	274167
1776	151114	274080
1777	151190	273979
1778	151274	273892
1779	151357	273803
1780	151435	273706
1781	151524	273628
1782	151596	273519
1783	151678	273428
1784	151783	273379
1785	151896	273344
1786	151973	273246
1787	152057	273159
1788	152131	273054
1789	152222	272979
1790	152304	272889
1791	152386	272798
1792	152466	272704
1793	152542	272604
1794	152613	272493
1795	152683	272381
1796	152758	272279
1797	152827	272165
1798	152901	272061
1799	152977	271959
1800	153043	271841
1801	153112	271727
1802	153180	271612
1803	153256	271511
1804	153337	271420
1805	153406	271306
1806	153488	271217
1807	153562	271113
1808	153654	271040
1809	153736	270949
1810	153814	270853
1811	153898	270765
1812	153975	270668
1813	154053	270569
1814	154132	270475
1815	154203	270365
1816	154288	270281
1817	154371	270192
1818	154452	270100
1819	154534	270010
1820	154618	269923
1821	154699	269832
1822	154771	269725
1823	154844	269619
1824	154925	269527
1825	155010	269443
1826	155091	269352
1827	155164	269245
1828	155238	269141
1829	155320	269052
1830	155400	268958
1831	155480	268865
1832	155569	268788
1833	155661	268715
1834	155740	268620
1835	155827	268538
1836	155913	268456
1837	155992	268360
1838	156076	268274
1839	156207	268268
1840	156332	268252
1841	156442	268211
1842	156523	268119
1843	156615	268046
1844	156723	268000
1845	156808	267916
1846	156904	267850
1847	156992	267770
1848	157071	267676
1849	157161	267599
1850	157309	267622
1851	157450	267631
1852	157562	267593
1853	157686	267573
1854	157880	267673
1855	157992	267633
1856	158126	267631
1857	158278	267659
1858	158404	267643
1859	158522	267612
1860	158629	267564
1861	158744	267529
1862	158864	267502
1863	158986	267479
1864	159114	267465
1865	159222	267419
1866	159346	267398
1867	159464	267368
1868	159560	267300
1869	159693	267294
1870	159818	267275
1871	159946	267260
1872	160071	267241
1873	160180	267195
1874	160283	267138
1875	160410	267122
1876	160530	267094
1877	160623	267022
1878	160751	267006
1879	160853	266949
1880	160955	266889
1881	161048	266816
1882	161151	266759
1883	161262	266716
1884	161377	266679
1885	161499	266653
1886	161613	266614
1887	161759	266628
1888	161880	266602
1889	161996	266565
1890	162174	266631
1891	162331	266662
1892	162489	266695
1893	162646	266726
1894	162791	266738
1895	162895	266681
1896	163004	266633
1897	163096	266557
1898	163199	266498
1899	163289	266418
1900	163383	266347
1901	163476	266271
1902	163569	266197
1903	163666	266130
1904	163767	266069
1905	163865	266002
1906	163955	265922
1907	164052	265853
1908	164151	265788
1909	164235	265700
1910	164330	265628
1911	164420	265549
1912	164513	265475
1913	164625	265430
1914	164729	265372
1915	164822	265298
1916	164914	265222
1917	165003	265141
1918	165085	265048
1919	165165	264952
1920	165245	264857
1921	165321	264756
1922	165404	264663
1923	165500	264594
1924	165586	264509
1925	165682	264438
1926	165770	264355
1927	165853	264265
1928	165933	264169
1929	166020	264085
1930	166157	264079
1931	166267	264030
1932	166365	263964
1933	166465	263900
1934	166546	263806
1935	166631	263717
1936	166714	263628
1937	166795	263533
1938	166869	263427
1939	166947	263329
1940	167029	263236
1941	167109	263141
1942	167203	263067
1943	167278	262963
1944	167361	262873
1945	167442	262779
1946	167530	262696
1947	167612	262603
1948	167697	262516
1949	167784	262431
1950	167867	262341
1951	167944	262241
1952	168025	262147
1953	168103	262048
1954	168189	261963
